origin_id,destination_id,mode,duration_seconds,distance_meters
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ8U0rEmIsDogROcBPM_7xIL4,driving,654,7396
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ8U0rEmIsDogROcBPM_7xIL4,walking,5188,6824
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ2XNoa2QsDogRMUkADowOkIw,driving,712,10191
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ2XNoa2QsDogRMUkADowOkIw,walking,5532,7256
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJVzr2yrMsDogRNWrUba0n1AY,driving,346,3818
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJVzr2yrMsDogRNWrUba0n1AY,walking,2346,3060
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJi0isQbMsDogRgrJp6veYrzk,driving,335,3795
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJi0isQbMsDogRgrJp6veYrzk,walking,2194,2929
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ25jYKrIsDogR13tC4wGGODg,driving,448,4041
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ25jYKrIsDogR13tC4wGGODg,walking,2407,3135
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ4SBuP7IsDogRpq8Knvl6S7M,driving,449,4214
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ4SBuP7IsDogRpq8Knvl6S7M,walking,2421,3152
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJhXG8orEsDogRA9eL9NhvwRE,driving,450,4106
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJhXG8orEsDogRA9eL9NhvwRE,walking,2442,3163
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJVUmkEX0sDogRzm1DQOACx-g,driving,719,7798
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJVUmkEX0sDogRzm1DQOACx-g,walking,5512,7225
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJSVVC6IUsDogR3J8NXdD2_J4,driving,763,7196
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJSVVC6IUsDogR3J8NXdD2_J4,walking,4944,6474
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJreaOqhMtDogREsyrRF4y8YY,driving,724,7825
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJreaOqhMtDogREsyrRF4y8YY,walking,5532,7252
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJiTdwrJssDogR_W1qoTWG_eA,driving,609,6506
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJiTdwrJssDogR_W1qoTWG_eA,walking,4440,5793
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJqYQOva8sDogRhObdaAScJAc,driving,561,4766
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJqYQOva8sDogRhObdaAScJAc,walking,2932,3769
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ9wz9v68sDogRaFBaY1O8wk8,driving,515,4651
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ9wz9v68sDogRaFBaY1O8wk8,walking,2856,3653
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJA70xDK8sDogRcOpTuObZ-kY,driving,573,4821
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJA70xDK8sDogRcOpTuObZ-kY,walking,2992,3836
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJqfIkY60sDogRMP2otSWdKJA,driving,418,4124
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJqfIkY60sDogRMP2otSWdKJA,walking,2505,3318
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJiX_qhK0sDogRT9cIkF9qGmw,driving,459,4273
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJiX_qhK0sDogRT9cIkF9qGmw,walking,2555,3314
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJm2OWBq0sDogRBNtR_wZRHA4,driving,423,4144
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJm2OWBq0sDogRBNtR_wZRHA4,walking,2676,3520
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJazmh0FHTD4gRtbe0su4NLxE,driving,621,2876
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJazmh0FHTD4gRtbe0su4NLxE,walking,2064,2710
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJE8GjKE7TD4gR9CouUZM2Gis,driving,529,2731
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJE8GjKE7TD4gR9CouUZM2Gis,walking,2046,2702
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJx-7Xj5ssDogRQ82Pv1CsDcc,driving,616,6618
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJx-7Xj5ssDogRQ82Pv1CsDcc,walking,4530,5908
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJC_YdYqwsDogR3xYeKE6rLfA,driving,564,4613
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJC_YdYqwsDogR3xYeKE6rLfA,walking,2853,3747
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ5a8ra6QsDogRENtJLAp40AE,driving,619,5095
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ5a8ra6QsDogRENtJLAp40AE,walking,3507,4473
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJP0_743EtDogRWv6-GyI8HVw,driving,566,4858
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJP0_743EtDogRWv6-GyI8HVw,walking,3005,3859
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ2WUVRK8sDogRCez7TBpL278,driving,535,5064
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ2WUVRK8sDogRCez7TBpL278,walking,3108,3973
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ469YG6ssDogRLTAOXRQL4rQ,driving,632,4819
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJ469YG6ssDogRLTAOXRQL4rQ,walking,3019,3964
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJRdBgBtAsDogRgWN8ceYmgks,driving,400,2428
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJRdBgBtAsDogRgWN8ceYmgks,walking,1692,2213
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJAdXyvrssDogRfPeijP0aa1k,driving,481,4376
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJAdXyvrssDogRfPeijP0aa1k,walking,2933,3753
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJyw8Mx7AsDogRFvhuNG25jWw,driving,423,4121
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJyw8Mx7AsDogRFvhuNG25jWw,walking,2445,3179
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJT8Tb2P4tDogRUCkDx8hyqvM,driving,478,4220
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJT8Tb2P4tDogRUCkDx8hyqvM,walking,2532,3277
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJMaurKrIsDogRfzxokqjCMys,driving,448,4041
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJMaurKrIsDogRfzxokqjCMys,walking,2426,3161
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJx5enN7IsDogRlQ9Sx_28t8Q,driving,461,4267
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJx5enN7IsDogRlQ9Sx_28t8Q,walking,2383,3098
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJy1Iud6wsDogRDJKE6TnDaJE,driving,640,4956
ChIJx6qly3rTD4gRLJDyWfXS5vY,ChIJy1Iud6wsDogRDJKE6TnDaJE,walking,2860,3670
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJh_hkpRMtDogRiYFgy7l-XB0,driving,845,5057
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJh_hkpRMtDogRiYFgy7l-XB0,walking,3632,4760
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJN0L8q9LSD4gRNSMWSKNjIM0,driving,726,4210
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJN0L8q9LSD4gRNSMWSKNjIM0,walking,3089,4059
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJde-CZxwtDogRbL_SWphLBEk,driving,996,10917
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJde-CZxwtDogRbL_SWphLBEk,walking,5363,7030
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJiWe7DaYsDogREwDDFjcd9pk,driving,801,7114
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJiWe7DaYsDogREwDDFjcd9pk,walking,3991,5212
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJQ6vcPuTSD4gRTbyKKQufF_o,driving,219,1001
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJQ6vcPuTSD4gRTbyKKQufF_o,walking,764,1001
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJAf82-CctDogRowFnWtg4lco,driving,775,6744
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJAf82-CctDogRowFnWtg4lco,walking,3740,4903
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJJW8vOWAtDogRA0JukJqeJeI,driving,1004,11074
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJJW8vOWAtDogRA0JukJqeJeI,walking,5902,7761
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJx6qly3rTD4gRLJDyWfXS5vY,driving,458,2673
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJx6qly3rTD4gRLJDyWfXS5vY,walking,2020,2673
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJf3h_t9osDogReehZO7Hgk50,driving,699,7328
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJf3h_t9osDogReehZO7Hgk50,walking,3380,4456
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJKRPpWNosDogRQuOS-Cc1lUM,driving,760,7530
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJKRPpWNosDogRQuOS-Cc1lUM,walking,3560,4678
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJXxwm3BnTD4gR1Y9NlVH_RU8,driving,138,636
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJXxwm3BnTD4gR1Y9NlVH_RU8,walking,469,636
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJl3NYatMsDogRynr1Y4Cbp98,driving,212,1153
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJl3NYatMsDogRynr1Y4Cbp98,walking,852,1153
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJqXBBmzksDogR8pDe_sK-74Q,driving,1142,15010
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJqXBBmzksDogR8pDe_sK-74Q,walking,7760,10235
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJsxhF-80sDogRLLzNkOUORZ4,driving,647,3765
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJsxhF-80sDogRLLzNkOUORZ4,walking,2755,3629
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJg8Oa6M0sDogR3e1jtbxfK2c,driving,696,3933
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJg8Oa6M0sDogR3e1jtbxfK2c,walking,2712,3617
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJNW9nJMMsDogRpGxxNBLo9Ic,driving,768,7831
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJNW9nJMMsDogRpGxxNBLo9Ic,walking,3814,4983
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJfxX6KZItDogRhRmRbe58p-g,driving,732,4251
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJfxX6KZItDogRhRmRbe58p-g,walking,3121,4116
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJa6l3MhjTD4gR7_dFRCJ_Et4,driving,163,770
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJa6l3MhjTD4gR7_dFRCJ_Et4,walking,575,770
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ9UWPMNosDogR63ijWQvYXqM,driving,756,7782
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ9UWPMNosDogR63ijWQvYXqM,walking,3417,4514
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJvec7ZoYtDogRUm_Xw_yGddw,driving,980,10772
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJvec7ZoYtDogRUm_Xw_yGddw,walking,6201,8147
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJd5wenTfTD4gR12h2iKWrxwc,driving,431,2491
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJd5wenTfTD4gR12h2iKWrxwc,walking,1774,2355
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJS0kqaTItDogRXIgU7nCVHKQ,driving,926,5251
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJS0kqaTItDogRXIgU7nCVHKQ,walking,3616,4756
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJXwlAkmEsDogRITn2CxFDphQ,driving,1092,11711
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJXwlAkmEsDogRITn2CxFDphQ,walking,6636,8776
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJe19TdGEsDogRnqHzxT0P3PU,driving,1075,11485
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJe19TdGEsDogRnqHzxT0P3PU,walking,6510,8602
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ8U0rEmIsDogROcBPM_7xIL4,driving,1064,11596
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ8U0rEmIsDogROcBPM_7xIL4,walking,6650,8692
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ2XNoa2QsDogRMUkADowOkIw,driving,1122,14391
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ2XNoa2QsDogRMUkADowOkIw,walking,6996,9114
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJVzr2yrMsDogRNWrUba0n1AY,driving,756,8018
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJVzr2yrMsDogRNWrUba0n1AY,walking,3463,4526
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJi0isQbMsDogRgrJp6veYrzk,driving,745,4246
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJi0isQbMsDogRgrJp6veYrzk,walking,3115,4088
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ25jYKrIsDogR13tC4wGGODg,driving,858,8241
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ25jYKrIsDogR13tC4wGGODg,walking,3537,4637
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ4SBuP7IsDogRpq8Knvl6S7M,driving,859,8414
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ4SBuP7IsDogRpq8Knvl6S7M,walking,3503,4590
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJhXG8orEsDogRA9eL9NhvwRE,driving,860,8306
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJhXG8orEsDogRA9eL9NhvwRE,walking,3673,4803
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJVUmkEX0sDogRzm1DQOACx-g,driving,1129,11998
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJVUmkEX0sDogRzm1DQOACx-g,walking,6783,8809
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJSVVC6IUsDogR3J8NXdD2_J4,driving,1154,10719
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJSVVC6IUsDogR3J8NXdD2_J4,walking,6198,8053
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJreaOqhMtDogREsyrRF4y8YY,driving,1134,12025
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJreaOqhMtDogREsyrRF4y8YY,walking,6803,8836
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJiTdwrJssDogR_W1qoTWG_eA,driving,1026,9913
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJiTdwrJssDogR_W1qoTWG_eA,walking,5715,7401
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJqYQOva8sDogRhObdaAScJAc,driving,867,8495
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJqYQOva8sDogRhObdaAScJAc,walking,4110,5347
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ9wz9v68sDogRaFBaY1O8wk8,driving,925,8851
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ9wz9v68sDogRaFBaY1O8wk8,walking,4027,5206
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJA70xDK8sDogRcOpTuObZ-kY,driving,828,8396
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJA70xDK8sDogRcOpTuObZ-kY,walking,4161,5376
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJqfIkY60sDogRMP2otSWdKJA,driving,867,4634
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJqfIkY60sDogRMP2otSWdKJA,walking,3382,4470
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJiX_qhK0sDogRT9cIkF9qGmw,driving,869,8474
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJiX_qhK0sDogRT9cIkF9qGmw,walking,3596,4723
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJm2OWBq0sDogRBNtR_wZRHA4,driving,833,8344
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJm2OWBq0sDogRBNtR_wZRHA4,walking,3518,4633
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJazmh0FHTD4gRtbe0su4NLxE,driving,753,4207
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJazmh0FHTD4gRtbe0su4NLxE,walking,2728,3602
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJE8GjKE7TD4gR9CouUZM2Gis,driving,705,3596
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJE8GjKE7TD4gR9CouUZM2Gis,walking,2723,3596
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJx-7Xj5ssDogRQ82Pv1CsDcc,driving,987,9684
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJx-7Xj5ssDogRQ82Pv1CsDcc,walking,5787,7474
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJC_YdYqwsDogR3xYeKE6rLfA,driving,763,5934
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJC_YdYqwsDogR3xYeKE6rLfA,walking,3598,4746
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ5a8ra6QsDogRENtJLAp40AE,driving,871,8421
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ5a8ra6QsDogRENtJLAp40AE,walking,4678,6052
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJP0_743EtDogRWv6-GyI8HVw,driving,899,8626
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJP0_743EtDogRWv6-GyI8HVw,walking,4097,5373
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ2WUVRK8sDogRCez7TBpL278,driving,795,8277
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ2WUVRK8sDogRCez7TBpL278,walking,4277,5513
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ469YG6ssDogRLTAOXRQL4rQ,driving,792,6729
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJ469YG6ssDogRLTAOXRQL4rQ,walking,3771,4970
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJRdBgBtAsDogRgWN8ceYmgks,driving,789,4479
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJRdBgBtAsDogRgWN8ceYmgks,walking,3229,4264
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJAdXyvrssDogRfPeijP0aa1k,driving,891,8577
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJAdXyvrssDogRfPeijP0aa1k,walking,4109,5333
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJyw8Mx7AsDogRFvhuNG25jWw,driving,833,8322
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJyw8Mx7AsDogRFvhuNG25jWw,walking,3582,4676
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJT8Tb2P4tDogRUCkDx8hyqvM,driving,888,8420
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJT8Tb2P4tDogRUCkDx8hyqvM,walking,3763,4917
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJMaurKrIsDogRfzxokqjCMys,driving,858,8241
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJMaurKrIsDogRfzxokqjCMys,walking,3556,4663
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJx5enN7IsDogRlQ9Sx_28t8Q,driving,871,8467
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJx5enN7IsDogRlQ9Sx_28t8Q,walking,3482,4564
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJy1Iud6wsDogRDJKE6TnDaJE,driving,932,6634
ChIJ7agokhvTD4gRNiFRSbmBwfQ,ChIJy1Iud6wsDogRDJKE6TnDaJE,walking,3727,4874
ChIJf3h_t9osDogReehZO7Hgk50,ChIJh_hkpRMtDogRiYFgy7l-XB0,driving,371,2000
ChIJf3h_t9osDogReehZO7Hgk50,ChIJh_hkpRMtDogRiYFgy7l-XB0,walking,1547,2027
ChIJf3h_t9osDogReehZO7Hgk50,ChIJN0L8q9LSD4gRNSMWSKNjIM0,driving,483,2788
ChIJf3h_t9osDogReehZO7Hgk50,ChIJN0L8q9LSD4gRNSMWSKNjIM0,walking,1995,2599
ChIJf3h_t9osDogReehZO7Hgk50,ChIJde-CZxwtDogRbL_SWphLBEk,driving,523,2767
ChIJf3h_t9osDogReehZO7Hgk50,ChIJde-CZxwtDogRbL_SWphLBEk,walking,2082,2688
ChIJf3h_t9osDogReehZO7Hgk50,ChIJiWe7DaYsDogREwDDFjcd9pk,driving,273,1197
ChIJf3h_t9osDogReehZO7Hgk50,ChIJiWe7DaYsDogREwDDFjcd9pk,walking,915,1198
ChIJf3h_t9osDogReehZO7Hgk50,ChIJQ6vcPuTSD4gRTbyKKQufF_o,driving,636,6290
ChIJf3h_t9osDogReehZO7Hgk50,ChIJQ6vcPuTSD4gRTbyKKQufF_o,walking,3665,4832
ChIJf3h_t9osDogReehZO7Hgk50,ChIJAf82-CctDogRowFnWtg4lco,driving,183,920
ChIJf3h_t9osDogReehZO7Hgk50,ChIJAf82-CctDogRowFnWtg4lco,walking,667,897
ChIJf3h_t9osDogReehZO7Hgk50,ChIJJW8vOWAtDogRA0JukJqeJeI,driving,538,4376
ChIJf3h_t9osDogReehZO7Hgk50,ChIJJW8vOWAtDogRA0JukJqeJeI,walking,2621,3419
ChIJf3h_t9osDogReehZO7Hgk50,ChIJx6qly3rTD4gRLJDyWfXS5vY,driving,391,3816
ChIJf3h_t9osDogReehZO7Hgk50,ChIJx6qly3rTD4gRLJDyWfXS5vY,walking,1831,2400
ChIJf3h_t9osDogReehZO7Hgk50,ChIJ7agokhvTD4gRNiFRSbmBwfQ,driving,827,4745
ChIJf3h_t9osDogReehZO7Hgk50,ChIJ7agokhvTD4gRNiFRSbmBwfQ,walking,3375,4454
ChIJf3h_t9osDogReehZO7Hgk50,ChIJKRPpWNosDogRQuOS-Cc1lUM,driving,68,225
ChIJf3h_t9osDogReehZO7Hgk50,ChIJKRPpWNosDogRQuOS-Cc1lUM,walking,187,225
ChIJf3h_t9osDogReehZO7Hgk50,ChIJXxwm3BnTD4gR1Y9NlVH_RU8,driving,690,4109
ChIJf3h_t9osDogReehZO7Hgk50,ChIJXxwm3BnTD4gR1Y9NlVH_RU8,walking,3005,3954
ChIJf3h_t9osDogReehZO7Hgk50,ChIJl3NYatMsDogRynr1Y4Cbp98,driving,617,3592
ChIJf3h_t9osDogReehZO7Hgk50,ChIJl3NYatMsDogRynr1Y4Cbp98,walking,2621,3437
ChIJf3h_t9osDogReehZO7Hgk50,ChIJqXBBmzksDogR8pDe_sK-74Q,driving,676,8312
ChIJf3h_t9osDogReehZO7Hgk50,ChIJqXBBmzksDogR8pDe_sK-74Q,walking,4565,6015
ChIJf3h_t9osDogReehZO7Hgk50,ChIJsxhF-80sDogRLLzNkOUORZ4,driving,236,980
ChIJf3h_t9osDogReehZO7Hgk50,ChIJsxhF-80sDogRLLzNkOUORZ4,walking,623,827
ChIJf3h_t9osDogReehZO7Hgk50,ChIJg8Oa6M0sDogR3e1jtbxfK2c,driving,256,1042
ChIJf3h_t9osDogReehZO7Hgk50,ChIJg8Oa6M0sDogR3e1jtbxfK2c,walking,697,888
ChIJf3h_t9osDogReehZO7Hgk50,ChIJNW9nJMMsDogRpGxxNBLo9Ic,driving,236,919
ChIJf3h_t9osDogReehZO7Hgk50,ChIJNW9nJMMsDogRpGxxNBLo9Ic,walking,619,763
ChIJf3h_t9osDogReehZO7Hgk50,ChIJfxX6KZItDogRhRmRbe58p-g,driving,187,562
ChIJf3h_t9osDogReehZO7Hgk50,ChIJfxX6KZItDogRhRmRbe58p-g,walking,258,339
ChIJf3h_t9osDogReehZO7Hgk50,ChIJa6l3MhjTD4gR7_dFRCJ_Et4,driving,665,3975
ChIJf3h_t9osDogReehZO7Hgk50,ChIJa6l3MhjTD4gR7_dFRCJ_Et4,walking,2898,3820
ChIJf3h_t9osDogReehZO7Hgk50,ChIJ9UWPMNosDogR63ijWQvYXqM,driving,247,1023
ChIJf3h_t9osDogReehZO7Hgk50,ChIJ9UWPMNosDogR63ijWQvYXqM,walking,481,591
ChIJf3h_t9osDogReehZO7Hgk50,ChIJvec7ZoYtDogRUm_Xw_yGddw,driving,514,4074
ChIJf3h_t9osDogReehZO7Hgk50,ChIJvec7ZoYtDogRUm_Xw_yGddw,walking,3006,3927
ChIJf3h_t9osDogReehZO7Hgk50,ChIJd5wenTfTD4gR12h2iKWrxwc,driving,567,3259
ChIJf3h_t9osDogReehZO7Hgk50,ChIJd5wenTfTD4gR12h2iKWrxwc,walking,2231,2944
ChIJf3h_t9osDogReehZO7Hgk50,ChIJS0kqaTItDogRXIgU7nCVHKQ,driving,312,1307
ChIJf3h_t9osDogReehZO7Hgk50,ChIJS0kqaTItDogRXIgU7nCVHKQ,walking,866,1090
ChIJf3h_t9osDogReehZO7Hgk50,ChIJXwlAkmEsDogRITn2CxFDphQ,driving,626,5012
ChIJf3h_t9osDogReehZO7Hgk50,ChIJXwlAkmEsDogRITn2CxFDphQ,walking,3650,4777
ChIJf3h_t9osDogReehZO7Hgk50,ChIJe19TdGEsDogRnqHzxT0P3PU,driving,609,4787
ChIJf3h_t9osDogReehZO7Hgk50,ChIJe19TdGEsDogRnqHzxT0P3PU,walking,3524,4602
ChIJf3h_t9osDogReehZO7Hgk50,ChIJ8U0rEmIsDogROcBPM_7xIL4,driving,598,4898
ChIJf3h_t9osDogReehZO7Hgk50,ChIJ8U0rEmIsDogROcBPM_7xIL4,walking,3617,4739
